Dataset Size,Number of Ants,Alpha,Beta,Evaporation,Q,Iterations,Result
100,30,0.10,4.50,0.80,9,150,2182.0
100,30,0.10,4.50,0.80,9,200,2155.0
100,30,0.10,4.50,0.80,11,50,2229.0
100,30,0.10,4.50,0.80,11,100,2156.0
100,30,0.10,4.50,0.80,11,150,2073.0
100,30,0.10,4.50,0.80,11,200,2073.0
100,30,0.10,4.50,0.80,13,50,2227.0
100,30,0.10,4.50,0.80,13,100,2191.0
100,30,0.10,4.50,0.80,13,150,2108.0
100,30,0.10,4.50,0.80,13,200,2108.0
100,30,0.10,4.50,0.90,1,50,2263.0
100,30,0.10,4.50,0.90,1,100,2236.0
100,30,0.10,4.50,0.90,1,150,2177.0
100,30,0.10,4.50,0.90,1,200,2177.0
100,30,0.10,4.50,0.90,3,50,2252.0
100,30,0.10,4.50,0.90,3,100,2241.0
100,30,0.10,4.50,0.90,3,150,2164.0
100,30,0.10,4.50,0.90,3,200,2164.0
100,30,0.10,4.50,0.90,5,50,2240.0
100,30,0.10,4.50,0.90,5,100,2202.0
100,30,0.10,4.50,0.90,5,150,2156.0
100,30,0.10,4.50,0.90,5,200,2156.0
100,30,0.10,4.50,0.90,7,50,2228.0
100,30,0.10,4.50,0.90,7,100,2228.0
100,30,0.10,4.50,0.90,7,150,2156.0
100,30,0.10,4.50,0.90,7,200,2156.0
100,30,0.10,4.50,0.90,9,50,2228.0
100,30,0.10,4.50,0.90,9,100,2202.0
100,30,0.10,4.50,0.90,9,150,2153.0
100,30,0.10,4.50,0.90,9,200,2153.0
100,30,0.10,4.50,0.90,11,50,2244.0
100,30,0.10,4.50,0.90,11,100,2237.0
100,30,0.10,4.50,0.90,11,150,2226.0
100,30,0.10,4.50,0.90,11,200,2186.0
100,30,0.10,4.50,0.90,13,50,2265.0
100,30,0.10,4.50,0.90,13,100,2209.0
100,30,0.10,4.50,0.90,13,150,2156.0
100,30,0.10,4.50,0.90,13,200,2141.0
100,30,0.10,4.50,1.00,1,50,2265.0
100,30,0.10,4.50,1.00,1,100,2265.0
100,30,0.10,4.50,1.00,1,150,2265.0
100,30,0.10,4.50,1.00,1,200,2265.0
100,30,0.10,4.50,1.00,3,50,2265.0
100,30,0.10,4.50,1.00,3,100,2251.0
100,30,0.10,4.50,1.00,3,150,2247.0
100,30,0.10,4.50,1.00,3,200,2247.0
100,30,0.10,4.50,1.00,5,50,2265.0
100,30,0.10,4.50,1.00,5,100,2251.0
100,30,0.10,4.50,1.00,5,150,2213.0
100,30,0.10,4.50,1.00,5,200,2213.0
100,30,0.10,4.50,1.00,7,50,2265.0
100,30,0.10,4.50,1.00,7,100,2247.0
100,30,0.10,4.50,1.00,7,150,2233.0
100,30,0.10,4.50,1.00,7,200,2233.0
100,30,0.10,4.50,1.00,9,50,2263.0
100,30,0.10,4.50,1.00,9,100,2263.0
100,30,0.10,4.50,1.00,9,150,2233.0
100,30,0.10,4.50,1.00,9,200,2233.0
100,30,0.10,4.50,1.00,11,50,2263.0
100,30,0.10,4.50,1.00,11,100,2263.0
100,30,0.10,4.50,1.00,11,150,2233.0
100,30,0.10,4.50,1.00,11,200,2233.0
100,30,0.10,4.50,1.00,13,50,2263.0
100,30,0.10,4.50,1.00,13,100,2263.0
100,30,0.10,4.50,1.00,13,150,2233.0
100,30,0.10,4.50,1.00,13,200,2233.0
100,30,0.10,5.00,0.10,1,50,2038.0
100,30,0.10,5.00,0.10,1,100,2000.0
100,30,0.10,5.00,0.10,1,150,2000.0
100,30,0.10,5.00,0.10,1,200,2000.0
100,30,0.10,5.00,0.10,3,50,2022.0
100,30,0.10,5.00,0.10,3,100,2022.0
100,30,0.10,5.00,0.10,3,150,2009.0
100,30,0.10,5.00,0.10,3,200,2009.0
100,30,0.10,5.00,0.10,5,50,1985.0
100,30,0.10,5.00,0.10,5,100,1966.0
100,30,0.10,5.00,0.10,5,150,1966.0
100,30,0.10,5.00,0.10,5,200,1966.0
100,30,0.10,5.00,0.10,7,50,2053.0
100,30,0.10,5.00,0.10,7,100,2016.0
100,30,0.10,5.00,0.10,7,150,2016.0
100,30,0.10,5.00,0.10,7,200,2012.0
100,30,0.10,5.00,0.10,9,50,2046.0
100,30,0.10,5.00,0.10,9,100,2023.0
100,30,0.10,5.00,0.10,9,150,2014.0
100,30,0.10,5.00,0.10,9,200,2009.0
100,30,0.10,5.00,0.10,11,50,2051.0
100,30,0.10,5.00,0.10,11,100,2028.0
100,30,0.10,5.00,0.10,11,150,2019.0
100,30,0.10,5.00,0.10,11,200,1999.0
100,30,0.10,5.00,0.10,13,50,2029.0
100,30,0.10,5.00,0.10,13,100,2027.0
100,30,0.10,5.00,0.10,13,150,1999.0
100,30,0.10,5.00,0.10,13,200,1999.0
100,30,0.10,5.00,0.20,1,50,2018.0
100,30,0.10,5.00,0.20,1,100,2018.0
100,30,0.10,5.00,0.20,1,150,2018.0
100,30,0.10,5.00,0.20,1,200,2000.0
100,30,0.10,5.00,0.20,3,50,2031.0
100,30,0.10,5.00,0.20,3,100,2031.0
100,30,0.10,5.00,0.20,3,150,2002.0
100,30,0.10,5.00,0.20,3,200,2002.0
100,30,0.10,5.00,0.20,5,50,2021.0
100,30,0.10,5.00,0.20,5,100,2021.0
100,30,0.10,5.00,0.20,5,150,1999.0
100,30,0.10,5.00,0.20,5,200,1998.0
100,30,0.10,5.00,0.20,7,50,2042.0
100,30,0.10,5.00,0.20,7,100,2040.0
100,30,0.10,5.00,0.20,7,150,2029.0
100,30,0.10,5.00,0.20,7,200,2019.0
100,30,0.10,5.00,0.20,9,50,2077.0
100,30,0.10,5.00,0.20,9,100,2031.0
100,30,0.10,5.00,0.20,9,150,1988.0
100,30,0.10,5.00,0.20,9,200,1988.0
100,30,0.10,5.00,0.20,11,50,2019.0
100,30,0.10,5.00,0.20,11,100,2018.0
100,30,0.10,5.00,0.20,11,150,2018.0
100,30,0.10,5.00,0.20,11,200,2018.0
100,30,0.10,5.00,0.20,13,50,2064.0
100,30,0.10,5.00,0.20,13,100,2012.0
100,30,0.10,5.00,0.20,13,150,1988.0
100,30,0.10,5.00,0.20,13,200,1988.0
100,30,0.10,5.00,0.30,1,50,2035.0
100,30,0.10,5.00,0.30,1,100,2035.0
100,30,0.10,5.00,0.30,1,150,2033.0
100,30,0.10,5.00,0.30,1,200,2033.0
100,30,0.10,5.00,0.30,3,50,2034.0
100,30,0.10,5.00,0.30,3,100,2034.0
100,30,0.10,5.00,0.30,3,150,2006.0
100,30,0.10,5.00,0.30,3,200,2006.0
100,30,0.10,5.00,0.30,5,50,2037.0
100,30,0.10,5.00,0.30,5,100,2037.0
100,30,0.10,5.00,0.30,5,150,2035.0
100,30,0.10,5.00,0.30,5,200,2035.0
100,30,0.10,5.00,0.30,7,50,2046.0
100,30,0.10,5.00,0.30,7,100,2046.0
100,30,0.10,5.00,0.30,7,150,2046.0
100,30,0.10,5.00,0.30,7,200,2022.0
100,30,0.10,5.00,0.30,9,50,2047.0
100,30,0.10,5.00,0.30,9,100,2047.0
100,30,0.10,5.00,0.30,9,150,2036.0
100,30,0.10,5.00,0.30,9,200,2036.0
100,30,0.10,5.00,0.30,11,50,2045.0
100,30,0.10,5.00,0.30,11,100,2037.0
100,30,0.10,5.00,0.30,11,150,2001.0
100,30,0.10,5.00,0.30,11,200,1988.0
100,30,0.10,5.00,0.30,13,50,2088.0
100,30,0.10,5.00,0.30,13,100,2083.0
100,30,0.10,5.00,0.30,13,150,2060.0
100,30,0.10,5.00,0.30,13,200,2038.0
100,30,0.10,5.00,0.40,1,50,2102.0
100,30,0.10,5.00,0.40,1,100,2054.0
100,30,0.10,5.00,0.40,1,150,2026.0
100,30,0.10,5.00,0.40,1,200,2026.0
100,30,0.10,5.00,0.40,3,50,2036.0
100,30,0.10,5.00,0.40,3,100,2036.0
100,30,0.10,5.00,0.40,3,150,2036.0
100,30,0.10,5.00,0.40,3,200,2036.0
100,30,0.10,5.00,0.40,5,50,2076.0
100,30,0.10,5.00,0.40,5,100,2010.0
100,30,0.10,5.00,0.40,5,150,2010.0
100,30,0.10,5.00,0.40,5,200,2010.0
100,30,0.10,5.00,0.40,7,50,2038.0
100,30,0.10,5.00,0.40,7,100,2038.0
100,30,0.10,5.00,0.40,7,150,2038.0
100,30,0.10,5.00,0.40,7,200,2038.0
100,30,0.10,5.00,0.40,9,50,2094.0
100,30,0.10,5.00,0.40,9,100,2064.0
100,30,0.10,5.00,0.40,9,150,2064.0
100,30,0.10,5.00,0.40,9,200,2064.0
100,30,0.10,5.00,0.40,11,50,2094.0
100,30,0.10,5.00,0.40,11,100,2031.0
100,30,0.10,5.00,0.40,11,150,2031.0
100,30,0.10,5.00,0.40,11,200,2031.0
100,30,0.10,5.00,0.40,13,50,2083.0
100,30,0.10,5.00,0.40,13,100,2083.0
100,30,0.10,5.00,0.40,13,150,2059.0
100,30,0.10,5.00,0.40,13,200,2059.0
100,30,0.10,5.00,0.50,1,50,2090.0
100,30,0.10,5.00,0.50,1,100,2055.0
100,30,0.10,5.00,0.50,1,150,2055.0
100,30,0.10,5.00,0.50,1,200,2007.0
100,30,0.10,5.00,0.50,3,50,2083.0
100,30,0.10,5.00,0.50,3,100,2023.0
100,30,0.10,5.00,0.50,3,150,2023.0
100,30,0.10,5.00,0.50,3,200,2023.0
100,30,0.10,5.00,0.50,5,50,2049.0
100,30,0.10,5.00,0.50,5,100,2034.0
100,30,0.10,5.00,0.50,5,150,2034.0
100,30,0.10,5.00,0.50,5,200,2034.0
100,30,0.10,5.00,0.50,7,50,2123.0
100,30,0.10,5.00,0.50,7,100,2065.0
100,30,0.10,5.00,0.50,7,150,2052.0
100,30,0.10,5.00,0.50,7,200,2047.0
100,30,0.10,5.00,0.50,9,50,2093.0
100,30,0.10,5.00,0.50,9,100,2049.0
100,30,0.10,5.00,0.50,9,150,2049.0
100,30,0.10,5.00,0.50,9,200,2014.0
100,30,0.10,5.00,0.50,11,50,2080.0
100,30,0.10,5.00,0.50,11,100,2068.0
100,30,0.10,5.00,0.50,11,150,2068.0
100,30,0.10,5.00,0.50,11,200,2065.0
100,30,0.10,5.00,0.50,13,50,2120.0
100,30,0.10,5.00,0.50,13,100,2059.0
100,30,0.10,5.00,0.50,13,150,2059.0
100,30,0.10,5.00,0.50,13,200,2059.0
100,30,0.10,5.00,0.60,1,50,2115.0
100,30,0.10,5.00,0.60,1,100,2043.0
100,30,0.10,5.00,0.60,1,150,2040.0
100,30,0.10,5.00,0.60,1,200,2040.0
100,30,0.10,5.00,0.60,3,50,2075.0
100,30,0.10,5.00,0.60,3,100,2075.0
100,30,0.10,5.00,0.60,3,150,2075.0
100,30,0.10,5.00,0.60,3,200,2075.0
100,30,0.10,5.00,0.60,5,50,2090.0
100,30,0.10,5.00,0.60,5,100,2076.0
100,30,0.10,5.00,0.60,5,150,2064.0
100,30,0.10,5.00,0.60,5,200,2064.0
100,30,0.10,5.00,0.60,7,50,2120.0
100,30,0.10,5.00,0.60,7,100,2096.0
100,30,0.10,5.00,0.60,7,150,2096.0
100,30,0.10,5.00,0.60,7,200,2096.0
100,30,0.10,5.00,0.60,9,50,2060.0
100,30,0.10,5.00,0.60,9,100,2059.0
100,30,0.10,5.00,0.60,9,150,2036.0
100,30,0.10,5.00,0.60,9,200,2036.0
100,30,0.10,5.00,0.60,11,50,2127.0
100,30,0.10,5.00,0.60,11,100,2047.0
100,30,0.10,5.00,0.60,11,150,2047.0
100,30,0.10,5.00,0.60,11,200,2047.0
100,30,0.10,5.00,0.60,13,50,2133.0
100,30,0.10,5.00,0.60,13,100,2096.0
100,30,0.10,5.00,0.60,13,150,2091.0
100,30,0.10,5.00,0.60,13,200,2091.0
100,30,0.10,5.00,0.70,1,50,2111.0
100,30,0.10,5.00,0.70,1,100,2096.0
100,30,0.10,5.00,0.70,1,150,2096.0
100,30,0.10,5.00,0.70,1,200,2080.0
100,30,0.10,5.00,0.70,3,50,2123.0
100,30,0.10,5.00,0.70,3,100,2123.0
100,30,0.10,5.00,0.70,3,150,2088.0
100,30,0.10,5.00,0.70,3,200,2088.0
100,30,0.10,5.00,0.70,5,50,2162.0
100,30,0.10,5.00,0.70,5,100,2056.0
100,30,0.10,5.00,0.70,5,150,2056.0
100,30,0.10,5.00,0.70,5,200,2056.0
100,30,0.10,5.00,0.70,7,50,2173.0
100,30,0.10,5.00,0.70,7,100,2109.0
100,30,0.10,5.00,0.70,7,150,2104.0
100,30,0.10,5.00,0.70,7,200,2100.0
100,30,0.10,5.00,0.70,9,50,2169.0
100,30,0.10,5.00,0.70,9,100,2142.0
100,30,0.10,5.00,0.70,9,150,2090.0
100,30,0.10,5.00,0.70,9,200,2090.0
100,30,0.10,5.00,0.70,11,50,2134.0
100,30,0.10,5.00,0.70,11,100,2086.0
100,30,0.10,5.00,0.70,11,150,2086.0
100,30,0.10,5.00,0.70,11,200,2086.0
100,30,0.10,5.00,0.70,13,50,2109.0
100,30,0.10,5.00,0.70,13,100,2096.0
100,30,0.10,5.00,0.70,13,150,2096.0
100,30,0.10,5.00,0.70,13,200,2046.0
100,30,0.10,5.00,0.80,1,50,2140.0
100,30,0.10,5.00,0.80,1,100,2138.0
100,30,0.10,5.00,0.80,1,150,2097.0
100,30,0.10,5.00,0.80,1,200,2097.0
100,30,0.10,5.00,0.80,3,50,2155.0
100,30,0.10,5.00,0.80,3,100,2130.0
100,30,0.10,5.00,0.80,3,150,2113.0
100,30,0.10,5.00,0.80,3,200,2086.0
100,30,0.10,5.00,0.80,5,50,2162.0
100,30,0.10,5.00,0.80,5,100,2108.0
100,30,0.10,5.00,0.80,5,150,2108.0
100,30,0.10,5.00,0.80,5,200,2094.0
100,30,0.10,5.00,0.80,7,50,2149.0
100,30,0.10,5.00,0.80,7,100,2139.0
100,30,0.10,5.00,0.80,7,150,2128.0
100,30,0.10,5.00,0.80,7,200,2103.0
100,30,0.10,5.00,0.80,9,50,2157.0
100,30,0.10,5.00,0.80,9,100,2136.0
100,30,0.10,5.00,0.80,9,150,2118.0
100,30,0.10,5.00,0.80,9,200,2054.0
100,30,0.10,5.00,0.80,11,50,2182.0
100,30,0.10,5.00,0.80,11,100,2096.0
100,30,0.10,5.00,0.80,11,150,2096.0
100,30,0.10,5.00,0.80,11,200,2096.0
100,30,0.10,5.00,0.80,13,50,2071.0
100,30,0.10,5.00,0.80,13,100,2071.0
100,30,0.10,5.00,0.80,13,150,2071.0
100,30,0.10,5.00,0.80,13,200,2071.0
100,30,0.10,5.00,0.90,1,50,2151.0
100,30,0.10,5.00,0.90,1,100,2151.0
100,30,0.10,5.00,0.90,1,150,2138.0
100,30,0.10,5.00,0.90,1,200,2115.0
100,30,0.10,5.00,0.90,3,50,2158.0
100,30,0.10,5.00,0.90,3,100,2141.0
100,30,0.10,5.00,0.90,3,150,2096.0
100,30,0.10,5.00,0.90,3,200,2096.0
100,30,0.10,5.00,0.90,5,50,2158.0
100,30,0.10,5.00,0.90,5,100,2091.0
100,30,0.10,5.00,0.90,5,150,2091.0
100,30,0.10,5.00,0.90,5,200,2091.0
100,30,0.10,5.00,0.90,7,50,2201.0
100,30,0.10,5.00,0.90,7,100,2102.0
100,30,0.10,5.00,0.90,7,150,2102.0
100,30,0.10,5.00,0.90,7,200,2102.0
100,30,0.10,5.00,0.90,9,50,2188.0
100,30,0.10,5.00,0.90,9,100,2138.0
100,30,0.10,5.00,0.90,9,150,2138.0
100,30,0.10,5.00,0.90,9,200,2138.0
100,30,0.10,5.00,0.90,11,50,2167.0
100,30,0.10,5.00,0.90,11,100,2166.0
100,30,0.10,5.00,0.90,11,150,2111.0
100,30,0.10,5.00,0.90,11,200,2111.0
100,30,0.10,5.00,0.90,13,50,2188.0
100,30,0.10,5.00,0.90,13,100,2091.0
100,30,0.10,5.00,0.90,13,150,2091.0
100,30,0.10,5.00,0.90,13,200,2091.0
100,30,0.10,5.00,1.00,1,50,2151.0
100,30,0.10,5.00,1.00,1,100,2118.0
100,30,0.10,5.00,1.00,1,150,2118.0
100,30,0.10,5.00,1.00,1,200,2118.0
100,30,0.10,5.00,1.00,3,50,2151.0
100,30,0.10,5.00,1.00,3,100,2151.0
100,30,0.10,5.00,1.00,3,150,2151.0
100,30,0.10,5.00,1.00,3,200,2151.0
100,30,0.10,5.00,1.00,5,50,2151.0
100,30,0.10,5.00,1.00,5,100,2151.0
100,30,0.10,5.00,1.00,5,150,2151.0
100,30,0.10,5.00,1.00,5,200,2126.0
100,30,0.10,5.00,1.00,7,50,2151.0
100,30,0.10,5.00,1.00,7,100,2151.0
100,30,0.10,5.00,1.00,7,150,2151.0
100,30,0.10,5.00,1.00,7,200,2126.0
100,30,0.10,5.00,1.00,9,50,2151.0
100,30,0.10,5.00,1.00,9,100,2151.0
100,30,0.10,5.00,1.00,9,150,2151.0
100,30,0.10,5.00,1.00,9,200,2126.0
100,30,0.10,5.00,1.00,11,50,2151.0
100,30,0.10,5.00,1.00,11,100,2151.0
100,30,0.10,5.00,1.00,11,150,2117.0
100,30,0.10,5.00,1.00,11,200,2117.0
100,30,0.10,5.00,1.00,13,50,2151.0
100,30,0.10,5.00,1.00,13,100,2151.0
100,30,0.10,5.00,1.00,13,150,2151.0
100,30,0.10,5.00,1.00,13,200,2151.0
100,30,0.40,1.00,0.10,1,50,2770.0
100,30,0.40,1.00,0.10,1,100,2770.0
100,30,0.40,1.00,0.10,1,150,2770.0
100,30,0.40,1.00,0.10,1,200,2770.0
100,30,0.40,1.00,0.10,3,50,2986.0
100,30,0.40,1.00,0.10,3,100,2918.0
100,30,0.40,1.00,0.10,3,150,2867.0
100,30,0.40,1.00,0.10,3,200,2867.0
100,30,0.40,1.00,0.10,5,50,2873.0
100,30,0.40,1.00,0.10,5,100,2873.0
100,30,0.40,1.00,0.10,5,150,2873.0
100,30,0.40,1.00,0.10,5,200,2873.0
100,30,0.40,1.00,0.10,7,50,3016.0
100,30,0.40,1.00,0.10,7,100,2795.0
100,30,0.40,1.00,0.10,7,150,2795.0
100,30,0.40,1.00,0.10,7,200,2795.0
100,30,0.40,1.00,0.10,9,50,2912.0
100,30,0.40,1.00,0.10,9,100,2861.0
100,30,0.40,1.00,0.10,9,150,2861.0
100,30,0.40,1.00,0.10,9,200,2861.0
100,30,0.40,1.00,0.10,11,50,2909.0
100,30,0.40,1.00,0.10,11,100,2902.0
100,30,0.40,1.00,0.10,11,150,2902.0
100,30,0.40,1.00,0.10,11,200,2895.0
100,30,0.40,1.00,0.10,13,50,2849.0
100,30,0.40,1.00,0.10,13,100,2849.0
100,30,0.40,1.00,0.10,13,150,2780.0
100,30,0.40,1.00,0.10,13,200,2780.0
100,30,0.40,1.00,0.20,1,50,3033.0
100,30,0.40,1.00,0.20,1,100,2934.0
100,30,0.40,1.00,0.20,1,150,2934.0
100,30,0.40,1.00,0.20,1,200,2934.0
100,30,0.40,1.00,0.20,3,50,3053.0
100,30,0.40,1.00,0.20,3,100,2933.0
100,30,0.40,1.00,0.20,3,150,2933.0
100,30,0.40,1.00,0.20,3,200,2933.0
100,30,0.40,1.00,0.20,5,50,2819.0
100,30,0.40,1.00,0.20,5,100,2819.0
100,30,0.40,1.00,0.20,5,150,2819.0
100,30,0.40,1.00,0.20,5,200,2819.0
100,30,0.40,1.00,0.20,7,50,2969.0
100,30,0.40,1.00,0.20,7,100,2886.0
100,30,0.40,1.00,0.20,7,150,2849.0
100,30,0.40,1.00,0.20,7,200,2849.0
100,30,0.40,1.00,0.20,9,50,2862.0
100,30,0.40,1.00,0.20,9,100,2815.0
100,30,0.40,1.00,0.20,9,150,2815.0
100,30,0.40,1.00,0.20,9,200,2815.0
100,30,0.40,1.00,0.20,11,50,3028.0
100,30,0.40,1.00,0.20,11,100,2960.0
100,30,0.40,1.00,0.20,11,150,2874.0
100,30,0.40,1.00,0.20,11,200,2866.0
100,30,0.40,1.00,0.20,13,50,3076.0
100,30,0.40,1.00,0.20,13,100,2860.0
100,30,0.40,1.00,0.20,13,150,2860.0
100,30,0.40,1.00,0.20,13,200,2860.0
100,30,0.40,1.00,0.30,1,50,3075.0
100,30,0.40,1.00,0.30,1,100,2891.0
100,30,0.40,1.00,0.30,1,150,2891.0
100,30,0.40,1.00,0.30,1,200,2891.0
100,30,0.40,1.00,0.30,3,50,3040.0
100,30,0.40,1.00,0.30,3,100,2973.0
100,30,0.40,1.00,0.30,3,150,2900.0
100,30,0.40,1.00,0.30,3,200,2900.0
100,30,0.40,1.00,0.30,5,50,2954.0
100,30,0.40,1.00,0.30,5,100,2929.0
100,30,0.40,1.00,0.30,5,150,2899.0
100,30,0.40,1.00,0.30,5,200,2893.0
100,30,0.40,1.00,0.30,7,50,3096.0
100,30,0.40,1.00,0.30,7,100,2947.0
100,30,0.40,1.00,0.30,7,150,2947.0
100,30,0.40,1.00,0.30,7,200,2947.0
100,30,0.40,1.00,0.30,9,50,3057.0
100,30,0.40,1.00,0.30,9,100,2971.0
100,30,0.40,1.00,0.30,9,150,2907.0
100,30,0.40,1.00,0.30,9,200,2907.0
100,30,0.40,1.00,0.30,11,50,3041.0
100,30,0.40,1.00,0.30,11,100,2885.0
100,30,0.40,1.00,0.30,11,150,2885.0
100,30,0.40,1.00,0.30,11,200,2885.0
100,30,0.40,1.00,0.30,13,50,2835.0
100,30,0.40,1.00,0.30,13,100,2835.0
100,30,0.40,1.00,0.30,13,150,2835.0
100,30,0.40,1.00,0.30,13,200,2835.0
100,30,0.40,1.00,0.40,1,50,3104.0
100,30,0.40,1.00,0.40,1,100,3007.0
100,30,0.40,1.00,0.40,1,150,2969.0
100,30,0.40,1.00,0.40,1,200,2969.0
100,30,0.40,1.00,0.40,3,50,3105.0
100,30,0.40,1.00,0.40,3,100,3041.0
100,30,0.40,1.00,0.40,3,150,3027.0
100,30,0.40,1.00,0.40,3,200,2987.0
100,30,0.40,1.00,0.40,5,50,3179.0
100,30,0.40,1.00,0.40,5,100,3005.0
100,30,0.40,1.00,0.40,5,150,3005.0
100,30,0.40,1.00,0.40,5,200,2888.0
100,30,0.40,1.00,0.40,7,50,3076.0
100,30,0.40,1.00,0.40,7,100,3076.0
100,30,0.40,1.00,0.40,7,150,2927.0
100,30,0.40,1.00,0.40,7,200,2927.0
100,30,0.40,1.00,0.40,9,50,3088.0
100,30,0.40,1.00,0.40,9,100,3066.0
100,30,0.40,1.00,0.40,9,150,3058.0
100,30,0.40,1.00,0.40,9,200,2967.0
100,30,0.40,1.00,0.40,11,50,3132.0
100,30,0.40,1.00,0.40,11,100,2957.0
100,30,0.40,1.00,0.40,11,150,2957.0
100,30,0.40,1.00,0.40,11,200,2957.0
100,30,0.40,1.00,0.40,13,50,3051.0
100,30,0.40,1.00,0.40,13,100,2999.0
100,30,0.40,1.00,0.40,13,150,2999.0
100,30,0.40,1.00,0.40,13,200,2905.0
100,30,0.40,1.00,0.50,1,50,3283.0
100,30,0.40,1.00,0.50,1,100,3089.0
100,30,0.40,1.00,0.50,1,150,3089.0
100,30,0.40,1.00,0.50,1,200,3040.0
100,30,0.40,1.00,0.50,3,50,3249.0
100,30,0.40,1.00,0.50,3,100,2984.0
100,30,0.40,1.00,0.50,3,150,2984.0
100,30,0.40,1.00,0.50,3,200,2984.0
100,30,0.40,1.00,0.50,5,50,3195.0
100,30,0.40,1.00,0.50,5,100,3148.0
100,30,0.40,1.00,0.50,5,150,3148.0
100,30,0.40,1.00,0.50,5,200,3051.0
100,30,0.40,1.00,0.50,7,50,3202.0
100,30,0.40,1.00,0.50,7,100,3019.0
100,30,0.40,1.00,0.50,7,150,3019.0
100,30,0.40,1.00,0.50,7,200,3019.0
100,30,0.40,1.00,0.50,9,50,3175.0
100,30,0.40,1.00,0.50,9,100,3123.0
100,30,0.40,1.00,0.50,9,150,3090.0
100,30,0.40,1.00,0.50,9,200,3090.0
100,30,0.40,1.00,0.50,11,50,3227.0
100,30,0.40,1.00,0.50,11,100,3075.0
100,30,0.40,1.00,0.50,11,150,3075.0
100,30,0.40,1.00,0.50,11,200,3075.0
100,30,0.40,1.00,0.50,13,50,3206.0
100,30,0.40,1.00,0.50,13,100,3107.0
100,30,0.40,1.00,0.50,13,150,3097.0
100,30,0.40,1.00,0.50,13,200,3023.0
100,30,0.40,1.00,0.60,1,50,3547.0
100,30,0.40,1.00,0.60,1,100,3229.0
100,30,0.40,1.00,0.60,1,150,3212.0
100,30,0.40,1.00,0.60,1,200,3117.0
100,30,0.40,1.00,0.60,3,50,3474.0
100,30,0.40,1.00,0.60,3,100,3091.0
100,30,0.40,1.00,0.60,3,150,3091.0
100,30,0.40,1.00,0.60,3,200,3091.0
100,30,0.40,1.00,0.60,5,50,3475.0
100,30,0.40,1.00,0.60,5,100,3277.0
100,30,0.40,1.00,0.60,5,150,3203.0
100,30,0.40,1.00,0.60,5,200,3200.0
100,30,0.40,1.00,0.60,7,50,3544.0
100,30,0.40,1.00,0.60,7,100,3053.0
100,30,0.40,1.00,0.60,7,150,3053.0
100,30,0.40,1.00,0.60,7,200,3053.0
100,30,0.40,1.00,0.60,9,50,3402.0
100,30,0.40,1.00,0.60,9,100,3179.0
100,30,0.40,1.00,0.60,9,150,3179.0
100,30,0.40,1.00,0.60,9,200,3151.0
100,30,0.40,1.00,0.60,11,50,3424.0
100,30,0.40,1.00,0.60,11,100,3364.0
100,30,0.40,1.00,0.60,11,150,3150.0
100,30,0.40,1.00,0.60,11,200,3150.0
100,30,0.40,1.00,0.60,13,50,3436.0
100,30,0.40,1.00,0.60,13,100,3189.0
100,30,0.40,1.00,0.60,13,150,3186.0
100,30,0.40,1.00,0.60,13,200,3186.0
100,30,0.40,1.00,0.70,1,50,3781.0
100,30,0.40,1.00,0.70,1,100,3399.0
100,30,0.40,1.00,0.70,1,150,3284.0
100,30,0.40,1.00,0.70,1,200,3163.0
100,30,0.40,1.00,0.70,3,50,3708.0
100,30,0.40,1.00,0.70,3,100,3379.0
100,30,0.40,1.00,0.70,3,150,3379.0
100,30,0.40,1.00,0.70,3,200,3309.0
100,30,0.40,1.00,0.70,5,50,3814.0
100,30,0.40,1.00,0.70,5,100,3420.0
100,30,0.40,1.00,0.70,5,150,3385.0
100,30,0.40,1.00,0.70,5,200,3385.0
100,30,0.40,1.00,0.70,7,50,3647.0
100,30,0.40,1.00,0.70,7,100,3440.0
100,30,0.40,1.00,0.70,7,150,3358.0
100,30,0.40,1.00,0.70,7,200,3322.0
100,30,0.40,1.00,0.70,9,50,3782.0
100,30,0.40,1.00,0.70,9,100,3387.0
100,30,0.40,1.00,0.70,9,150,3199.0
100,30,0.40,1.00,0.70,9,200,3199.0
100,30,0.40,1.00,0.70,11,50,3779.0
100,30,0.40,1.00,0.70,11,100,3391.0
100,30,0.40,1.00,0.70,11,150,3391.0
100,30,0.40,1.00,0.70,11,200,3350.0
100,30,0.40,1.00,0.70,13,50,3749.0
100,30,0.40,1.00,0.70,13,100,3418.0
100,30,0.40,1.00,0.70,13,150,3278.0
100,30,0.40,1.00,0.70,13,200,3254.0
100,30,0.40,1.00,0.80,1,50,4353.0
100,30,0.40,1.00,0.80,1,100,3779.0
100,30,0.40,1.00,0.80,1,150,3629.0
100,30,0.40,1.00,0.80,1,200,3515.0
100,30,0.40,1.00,0.80,3,50,4166.0
100,30,0.40,1.00,0.80,3,100,3727.0
100,30,0.40,1.00,0.80,3,150,3534.0
100,30,0.40,1.00,0.80,3,200,3534.0
100,30,0.40,1.00,0.80,5,50,4048.0
100,30,0.40,1.00,0.80,5,100,3777.0
100,30,0.40,1.00,0.80,5,150,3535.0
100,30,0.40,1.00,0.80,5,200,3532.0
100,30,0.40,1.00,0.80,7,50,4143.0
100,30,0.40,1.00,0.80,7,100,3740.0
100,30,0.40,1.00,0.80,7,150,3658.0
100,30,0.40,1.00,0.80,7,200,3508.0
